"","CpG","Beta","SE","P","FDR","Trait","threshold"
"5721","cg00153395",0.0051,0.0011,2.4e-06,3e-04,"smoking","P1E5"
"5722","cg05070518",0.004,8e-04,2.4e-06,3e-04,"smoking","P1E5"
"5723","cg08950745",-0.0062,0.0013,2.4e-06,3e-04,"smoking","P1E5"
"5724","cg00914963",-0.0032,7e-04,2.4e-06,3e-04,"smoking","P1E5"
"5725","cg03220447",-0.0045,0.001,2.4e-06,3e-04,"smoking","P1E5"
"5726","cg08730778",0.0036,8e-04,2.5e-06,3e-04,"smoking","P1E5"
"5727","cg13578465",0.0109,0.0023,2.5e-06,3e-04,"smoking","P1E5"
"5728","cg22926842",-0.0053,0.0011,2.5e-06,3e-04,"smoking","P1E5"
"5729","cg04439241",0.0041,9e-04,2.5e-06,3e-04,"smoking","P1E5"
"5730","cg18174402",-0.0044,9e-04,2.5e-06,3e-04,"smoking","P1E5"
"5731","cg00565090",0.0045,0.001,2.5e-06,3e-04,"smoking","P1E5"
"5732","cg03717836",0.0028,6e-04,2.5e-06,3e-04,"smoking","P1E5"
"5733","cg01352090",0.0038,8e-04,2.5e-06,3e-04,"smoking","P1E5"
"5734","cg18312010",0.0035,8e-04,2.5e-06,3e-04,"smoking","P1E5"
"5735","cg03609639",-0.0042,9e-04,2.5e-06,3e-04,"smoking","P1E5"
"5736","cg05675249",0.0054,0.0011,2.5e-06,3e-04,"smoking","P1E5"
"5737","cg04573702",-0.0114,0.0024,2.5e-06,3e-04,"smoking","P1E5"
"5738","cg19165216",-0.0032,7e-04,2.5e-06,3e-04,"smoking","P1E5"
"5739","cg27663123",0.0072,0.0015,2.5e-06,3e-04,"smoking","P1E5"
"5740","cg20886049",-0.0186,0.004,2.5e-06,3e-04,"smoking","P1E5"
"5741","cg20329047",-0.0072,0.0015,2.5e-06,3e-04,"smoking","P1E5"
"5742","cg00830767",-0.0064,0.0014,2.5e-06,3e-04,"smoking","P1E5"
"5743","cg02716826",-0.0096,0.002,2.5e-06,3e-04,"smoking","P1E5"
"5744","cg11279294",-0.0054,0.0011,2.5e-06,3e-04,"smoking","P1E5"
"5745","cg24665265",0.0076,0.0016,2.5e-06,3e-04,"smoking","P1E5"
"5746","cg16619425",0.003,6e-04,2.5e-06,3e-04,"smoking","P1E5"
"5747","cg12629515",-0.0065,0.0014,2.6e-06,3e-04,"smoking","P1E5"
"5748","cg09198200",-0.0041,9e-04,2.6e-06,3e-04,"smoking","P1E5"
"5749","cg26002218",0.0051,0.0011,2.6e-06,3e-04,"smoking","P1E5"
"5750","cg06946797",-0.0126,0.0027,2.6e-06,3e-04,"smoking","P1E5"
"5751","cg00688402",0.0103,0.0022,2.6e-06,3e-04,"smoking","P1E5"
"5752","cg15989436",-0.0099,0.0021,2.6e-06,3e-04,"smoking","P1E5"
"5753","cg27040968",0.0044,9e-04,2.6e-06,3e-04,"smoking","P1E5"
"5754","cg13977486",-0.0052,0.0011,2.6e-06,3e-04,"smoking","P1E5"
"5755","cg13771161",-0.0055,0.0012,2.6e-06,3e-04,"smoking","P1E5"
"5756","cg20593826",-0.0133,0.0028,2.6e-06,3e-04,"smoking","P1E5"
"5757","cg09047573",0.0043,9e-04,2.6e-06,3e-04,"smoking","P1E5"
"5758","cg05533340",0.0046,0.001,2.6e-06,3e-04,"smoking","P1E5"
"5759","cg23674358",0.0014,3e-04,2.6e-06,3e-04,"smoking","P1E5"
"5760","cg19327213",0.0078,0.0017,2.6e-06,3e-04,"smoking","P1E5"
"5761","cg20801110",-0.0104,0.0022,2.6e-06,3e-04,"smoking","P1E5"
"5762","cg21547095",-0.0042,9e-04,2.6e-06,3e-04,"smoking","P1E5"
"5763","cg13523236",0.0062,0.0013,2.6e-06,3e-04,"smoking","P1E5"
"5764","cg24067803",0.0041,9e-04,2.7e-06,3e-04,"smoking","P1E5"
"5765","cg13155490",0.0099,0.0021,2.7e-06,3e-04,"smoking","P1E5"
"5766","cg24530246",0.0091,0.0019,2.7e-06,3e-04,"smoking","P1E5"
"5767","cg03038262",-0.0114,0.0024,2.7e-06,3e-04,"smoking","P1E5"
"5768","cg05053979",-0.0164,0.0035,2.7e-06,3e-04,"smoking","P1E5"
"5769","cg16680125",-0.0064,0.0014,2.7e-06,3e-04,"smoking","P1E5"
"5770","cg01359236",-0.0052,0.0011,2.7e-06,3e-04,"smoking","P1E5"
"5771","cg10531355",-0.0109,0.0023,2.7e-06,3e-04,"smoking","P1E5"
"5772","cg27438425",-0.0074,0.0016,2.7e-06,3e-04,"smoking","P1E5"
"5773","cg04608900",-0.003,6e-04,2.7e-06,3e-04,"smoking","P1E5"
"5774","cg05261411",0.0036,8e-04,2.7e-06,3e-04,"smoking","P1E5"
"5775","cg03033182",-0.0069,0.0015,2.7e-06,3e-04,"smoking","P1E5"
"5776","cg27471246",0.0082,0.0017,2.7e-06,3e-04,"smoking","P1E5"
"5777","cg10804656",-0.0074,0.0016,2.7e-06,3e-04,"smoking","P1E5"
"5778","cg25327888",-0.0155,0.0033,2.7e-06,3e-04,"smoking","P1E5"
"5779","cg03443331",0.0061,0.0013,2.7e-06,3e-04,"smoking","P1E5"
"5780","cg02423817",-0.0067,0.0014,2.7e-06,3e-04,"smoking","P1E5"
"5781","cg16080125",0.0063,0.0013,2.7e-06,3e-04,"smoking","P1E5"
"5782","cg16426715",-0.004,9e-04,2.7e-06,3e-04,"smoking","P1E5"
"5783","cg14512326",0.0074,0.0016,2.7e-06,3e-04,"smoking","P1E5"
"5784","cg08119231",-0.0053,0.0011,2.7e-06,3e-04,"smoking","P1E5"
"5785","cg09205438",0.0053,0.0011,2.7e-06,3e-04,"smoking","P1E5"
"5786","cg01500140",0.0093,0.002,2.7e-06,3e-04,"smoking","P1E5"
"5787","cg02551095",-0.0047,0.001,2.7e-06,3e-04,"smoking","P1E5"
"5788","cg22222461",-0.0109,0.0023,2.7e-06,3e-04,"smoking","P1E5"
"5789","cg16389209",-0.0081,0.0017,2.7e-06,3e-04,"smoking","P1E5"
"5790","cg13277254",-0.0067,0.0014,2.7e-06,3e-04,"smoking","P1E5"
"5791","cg20682981",0.0061,0.0013,2.7e-06,3e-04,"smoking","P1E5"
"5792","cg11284582",-0.0058,0.0012,2.8e-06,3e-04,"smoking","P1E5"
"5793","cg02431260",-0.0121,0.0026,2.8e-06,3e-04,"smoking","P1E5"
"5794","cg07058998",-0.0063,0.0013,2.8e-06,3e-04,"smoking","P1E5"
"5795","cg02035751",-0.0075,0.0016,2.8e-06,3e-04,"smoking","P1E5"
"5796","cg08609845",0.0031,7e-04,2.8e-06,3e-04,"smoking","P1E5"
"5797","cg19273694",0.0108,0.0023,2.8e-06,3e-04,"smoking","P1E5"
"5798","cg22451412",0.0051,0.0011,2.8e-06,3e-04,"smoking","P1E5"
"5799","cg25686812",-0.0034,7e-04,2.8e-06,3e-04,"smoking","P1E5"
"5800","cg02734358",-0.0105,0.0022,2.8e-06,3e-04,"smoking","P1E5"
"5801","cg06629453",0.0038,8e-04,2.8e-06,3e-04,"smoking","P1E5"
"5802","cg18608055",-0.0082,0.0017,2.8e-06,3e-04,"smoking","P1E5"
"5803","cg14596967",0.0055,0.0012,2.8e-06,3e-04,"smoking","P1E5"
"5804","cg00877329",-0.0051,0.0011,2.8e-06,3e-04,"smoking","P1E5"
"5805","cg16062877",-0.0067,0.0014,2.8e-06,3e-04,"smoking","P1E5"
"5806","cg19190163",-0.006,0.0013,2.8e-06,3e-04,"smoking","P1E5"
"5807","cg19589060",0.005,0.0011,2.8e-06,3e-04,"smoking","P1E5"
"5808","cg01874697",0.0042,9e-04,2.8e-06,3e-04,"smoking","P1E5"
"5809","cg14410964",0.005,0.0011,2.8e-06,3e-04,"smoking","P1E5"
"5810","cg10687107",-0.009,0.0019,2.8e-06,3e-04,"smoking","P1E5"
"5811","cg25371036",-0.0095,0.002,2.8e-06,3e-04,"smoking","P1E5"
"5812","cg10377153",0.0038,8e-04,2.8e-06,3e-04,"smoking","P1E5"
"5813","cg07422042",-0.0063,0.0013,2.8e-06,3e-04,"smoking","P1E5"
"5814","cg20852846",0.0044,9e-04,2.8e-06,3e-04,"smoking","P1E5"
"5815","cg04872675",-0.0066,0.0014,2.9e-06,3e-04,"smoking","P1E5"
"5816","cg22354782",0.0041,9e-04,2.9e-06,3e-04,"smoking","P1E5"
"5817","cg11479156",0.0088,0.0019,2.9e-06,3e-04,"smoking","P1E5"
"5818","cg05106502",-0.0076,0.0016,2.9e-06,3e-04,"smoking","P1E5"
"5819","cg10091996",-0.0094,0.002,2.9e-06,3e-04,"smoking","P1E5"
"5820","cg20742389",-0.0093,0.002,2.9e-06,3e-04,"smoking","P1E5"
"5821","cg06723337",0.0022,5e-04,2.9e-06,3e-04,"smoking","P1E5"
"5822","cg23902550",-0.0075,0.0016,2.9e-06,3e-04,"smoking","P1E5"
"5823","cg11324650",-0.0145,0.0031,2.9e-06,3e-04,"smoking","P1E5"
"5824","cg14293223",0.0034,7e-04,2.9e-06,3e-04,"smoking","P1E5"
"5825","cg27252164",0.0049,0.001,2.9e-06,3e-04,"smoking","P1E5"
"5826","cg26332488",0.0077,0.0016,2.9e-06,3e-04,"smoking","P1E5"
"5827","cg14099457",-0.0104,0.0022,2.9e-06,3e-04,"smoking","P1E5"
"5828","cg25350011",-0.0194,0.0041,2.9e-06,3e-04,"smoking","P1E5"
"5829","cg20912770",0.0028,6e-04,2.9e-06,3e-04,"smoking","P1E5"
"5830","cg02722808",-0.0035,8e-04,2.9e-06,3e-04,"smoking","P1E5"
"5831","cg05146756",-0.0046,0.001,2.9e-06,3e-04,"smoking","P1E5"
"5832","cg13998945",-0.0054,0.0012,2.9e-06,3e-04,"smoking","P1E5"
"5833","cg06987468",0.0041,9e-04,2.9e-06,3e-04,"smoking","P1E5"
"5834","cg16113650",-0.0053,0.0011,2.9e-06,3e-04,"smoking","P1E5"
"5835","cg06357748",0.0127,0.0027,2.9e-06,3e-04,"smoking","P1E5"
"5836","cg23024158",-0.0063,0.0013,2.9e-06,3e-04,"smoking","P1E5"
"5837","cg11903133",-0.0062,0.0013,3e-06,3e-04,"smoking","P1E5"
"5838","cg22322679",-0.0046,0.001,3e-06,3e-04,"smoking","P1E5"
"5839","cg09496748",-0.0107,0.0023,3e-06,3e-04,"smoking","P1E5"
"5840","cg05786287",0.0017,4e-04,3e-06,3e-04,"smoking","P1E5"
"5841","cg23626733",-0.0101,0.0022,3e-06,3e-04,"smoking","P1E5"
"5842","cg25254170",-0.0036,8e-04,3e-06,3e-04,"smoking","P1E5"
"5843","cg02249390",-0.0057,0.0012,3e-06,3e-04,"smoking","P1E5"
"5844","cg02480489",-0.0021,4e-04,3e-06,3e-04,"smoking","P1E5"
"5845","cg08940570",-0.0021,4e-04,3e-06,3e-04,"smoking","P1E5"
"5846","cg20518446",-0.0073,0.0016,3e-06,3e-04,"smoking","P1E5"
"5847","cg04140212",0.0032,7e-04,3e-06,3e-04,"smoking","P1E5"
"5848","cg13496492",0.0037,8e-04,3e-06,3e-04,"smoking","P1E5"
"5849","cg15108699",0.0045,0.001,3e-06,3e-04,"smoking","P1E5"
"5850","cg12072028",-0.0181,0.0039,3e-06,3e-04,"smoking","P1E5"
"5851","cg01873977",-0.015,0.0032,3e-06,3e-04,"smoking","P1E5"
"5852","cg19864758",0.0037,8e-04,3e-06,3e-04,"smoking","P1E5"
"5853","cg03871267",-0.0063,0.0014,3e-06,3e-04,"smoking","P1E5"
"5854","cg26149658",-0.0035,8e-04,3e-06,3e-04,"smoking","P1E5"
"5855","cg03296761",-0.0056,0.0012,3e-06,3e-04,"smoking","P1E5"
"5856","cg05462761",0.0045,0.001,3.1e-06,3e-04,"smoking","P1E5"
"5857","cg08844900",-0.0066,0.0014,3.1e-06,3e-04,"smoking","P1E5"
"5858","cg07102705",0.0041,9e-04,3.1e-06,3e-04,"smoking","P1E5"
"5859","cg09055507",-0.0047,0.001,3.1e-06,3e-04,"smoking","P1E5"
"5860","cg16740744",-0.0045,0.001,3.1e-06,3e-04,"smoking","P1E5"
"5861","cg01135546",-0.0103,0.0022,3.1e-06,3e-04,"smoking","P1E5"
"5862","cg18329753",-0.0058,0.0012,3.1e-06,3e-04,"smoking","P1E5"
"5863","cg18763911",0.0045,0.001,3.1e-06,3e-04,"smoking","P1E5"
"5864","cg05388840",0.0045,0.001,3.1e-06,3e-04,"smoking","P1E5"
"5865","cg18232497",-0.0062,0.0013,3.1e-06,3e-04,"smoking","P1E5"
"5866","cg09782912",0.0056,0.0012,3.1e-06,3e-04,"smoking","P1E5"
"5867","cg09796170",-0.0148,0.0032,3.1e-06,3e-04,"smoking","P1E5"
"5868","cg08550394",0.0056,0.0012,3.1e-06,3e-04,"smoking","P1E5"
"5869","cg19600372",0.0025,5e-04,3.1e-06,3e-04,"smoking","P1E5"
"5870","cg27411220",-0.0027,6e-04,3.1e-06,3e-04,"smoking","P1E5"
"5871","cg07189401",0.0042,9e-04,3.1e-06,3e-04,"smoking","P1E5"
"5872","cg02740950",-0.0034,7e-04,3.1e-06,3e-04,"smoking","P1E5"
"5873","cg20140034",-0.0052,0.0011,3.1e-06,3e-04,"smoking","P1E5"
"5874","cg17247190",0.0028,6e-04,3.1e-06,3e-04,"smoking","P1E5"
"5875","cg12549345",-0.0041,9e-04,3.1e-06,3e-04,"smoking","P1E5"
"5876","cg05459517",-0.0052,0.0011,3.1e-06,3e-04,"smoking","P1E5"
"5877","cg03033176",-0.0033,7e-04,3.1e-06,3e-04,"smoking","P1E5"
"5878","cg07197831",-0.0132,0.0028,3.1e-06,3e-04,"smoking","P1E5"
"5879","cg23359665",-0.0131,0.0028,3.1e-06,3e-04,"smoking","P1E5"
"5880","cg17953385",-0.0044,9e-04,3.1e-06,3e-04,"smoking","P1E5"
"5881","cg12123728",0.0028,6e-04,3.1e-06,3e-04,"smoking","P1E5"
"5882","cg22593342",-0.0058,0.0012,3.1e-06,3e-04,"smoking","P1E5"
"5883","cg15323840",-0.0041,9e-04,3.2e-06,3e-04,"smoking","P1E5"
"5884","cg14094409",0.0063,0.0013,3.2e-06,3e-04,"smoking","P1E5"
"5885","cg16509061",-0.0054,0.0012,3.2e-06,3e-04,"smoking","P1E5"
"5886","cg13790259",0.008,0.0017,3.2e-06,3e-04,"smoking","P1E5"
"5887","cg10040131",-0.0089,0.0019,3.2e-06,3e-04,"smoking","P1E5"
"5888","cg17933224",-0.0114,0.0025,3.2e-06,3e-04,"smoking","P1E5"
"5889","cg11209249",0.0054,0.0012,3.2e-06,3e-04,"smoking","P1E5"
"5890","cg24569831",0.0145,0.0031,3.2e-06,3e-04,"smoking","P1E5"
"5891","cg27122888",-0.0047,0.001,3.2e-06,3e-04,"smoking","P1E5"
"5892","cg27608981",0.0022,5e-04,3.2e-06,3e-04,"smoking","P1E5"
"5893","cg18007957",0.0076,0.0016,3.2e-06,3e-04,"smoking","P1E5"
"5894","cg16551670",-0.0059,0.0013,3.2e-06,3e-04,"smoking","P1E5"
"5895","cg05873267",0.0038,8e-04,3.2e-06,3e-04,"smoking","P1E5"
"5896","cg00344801",0.0092,0.002,3.2e-06,3e-04,"smoking","P1E5"
"5897","cg00925802",-0.004,9e-04,3.2e-06,3e-04,"smoking","P1E5"
"5898","cg09397246",0.0045,0.001,3.2e-06,3e-04,"smoking","P1E5"
"5899","cg27333269",0.0061,0.0013,3.2e-06,3e-04,"smoking","P1E5"
"5900","cg11331769",-0.0063,0.0013,3.2e-06,3e-04,"smoking","P1E5"
"5901","cg17052170",-0.0148,0.0032,3.2e-06,3e-04,"smoking","P1E5"
"5902","cg27248887",-0.0109,0.0023,3.2e-06,3e-04,"smoking","P1E5"
"5903","cg04287574",-0.0256,0.0055,3.2e-06,3e-04,"smoking","P1E5"
"5904","cg06193328",-0.0061,0.0013,3.3e-06,3e-04,"smoking","P1E5"
"5905","cg00532802",0.0084,0.0018,3.3e-06,3e-04,"smoking","P1E5"
"5906","cg25711003",0.0132,0.0028,3.3e-06,3e-04,"smoking","P1E5"
"5907","cg04637264",0.0066,0.0014,3.3e-06,3e-04,"smoking","P1E5"
"5908","cg03609960",0.0061,0.0013,3.3e-06,3e-04,"smoking","P1E5"
"5909","cg05251190",-0.0065,0.0014,3.3e-06,3e-04,"smoking","P1E5"
"5910","cg21364077",0.0033,7e-04,3.3e-06,3e-04,"smoking","P1E5"
"5911","cg09383187",0.0038,8e-04,3.3e-06,3e-04,"smoking","P1E5"
"5912","cg14292823",-0.006,0.0013,3.3e-06,3e-04,"smoking","P1E5"
"5913","cg00794673",0.0079,0.0017,3.3e-06,3e-04,"smoking","P1E5"
"5914","cg23924887",-0.0023,5e-04,3.3e-06,3e-04,"smoking","P1E5"
"5915","cg02585702",0.0023,5e-04,3.3e-06,3e-04,"smoking","P1E5"
"5916","cg08321366",0.0048,0.001,3.3e-06,3e-04,"smoking","P1E5"
"5917","cg17400113",0.0085,0.0018,3.3e-06,3e-04,"smoking","P1E5"
"5918","cg01759110",-0.0094,0.002,3.3e-06,3e-04,"smoking","P1E5"
"5919","cg12854483",0.0068,0.0015,3.3e-06,3e-04,"smoking","P1E5"
"5920","cg09183450",-0.0133,0.0029,3.3e-06,3e-04,"smoking","P1E5"
"5921","cg01839860",0.0035,7e-04,3.3e-06,3e-04,"smoking","P1E5"
"5922","cg13560901",-0.0055,0.0012,3.3e-06,3e-04,"smoking","P1E5"
"5923","cg25132241",0.0051,0.0011,3.3e-06,3e-04,"smoking","P1E5"
"5924","cg24155427",0.0037,8e-04,3.3e-06,3e-04,"smoking","P1E5"
"5925","cg06898830",-0.0056,0.0012,3.3e-06,3e-04,"smoking","P1E5"
"5926","cg15113803",-0.0046,0.001,3.3e-06,3e-04,"smoking","P1E5"
"5927","cg01022780",0.0036,8e-04,3.3e-06,3e-04,"smoking","P1E5"
"5928","cg04872610",-0.0051,0.0011,3.3e-06,3e-04,"smoking","P1E5"
"5929","cg00295182",-0.004,9e-04,3.3e-06,3e-04,"smoking","P1E5"
"5930","cg02836478",-0.0069,0.0015,3.3e-06,3e-04,"smoking","P1E5"
"5931","cg06330431",-0.0053,0.0011,3.4e-06,3e-04,"smoking","P1E5"
"5932","cg25567674",-0.0052,0.0011,3.4e-06,3e-04,"smoking","P1E5"
"5933","cg16547579",-0.014,0.003,3.4e-06,3e-04,"smoking","P1E5"
"5934","cg01816936",0.0041,9e-04,3.4e-06,3e-04,"smoking","P1E5"
"5935","cg02770672",-0.0065,0.0014,3.4e-06,3e-04,"smoking","P1E5"
"5936","cg02481950",0.0063,0.0014,3.4e-06,3e-04,"smoking","P1E5"
"5937","cg21480264",0.0058,0.0012,3.4e-06,3e-04,"smoking","P1E5"
"5938","cg14887142",-0.0089,0.0019,3.4e-06,3e-04,"smoking","P1E5"
"5939","cg21593835",0.0077,0.0017,3.4e-06,3e-04,"smoking","P1E5"
"5940","cg18011672",0.0062,0.0013,3.4e-06,3e-04,"smoking","P1E5"
"5941","cg05191175",0.0034,7e-04,3.4e-06,3e-04,"smoking","P1E5"
"5942","cg09409484",-0.0056,0.0012,3.4e-06,3e-04,"smoking","P1E5"
"5943","cg12276019",-0.0139,0.003,3.4e-06,3e-04,"smoking","P1E5"
"5944","cg27408540",0.0027,6e-04,3.4e-06,3e-04,"smoking","P1E5"
"5945","cg19601636",0.004,9e-04,3.4e-06,3e-04,"smoking","P1E5"
"5946","cg06662132",-0.0031,7e-04,3.4e-06,3e-04,"smoking","P1E5"
"5947","cg13325417",-0.0079,0.0017,3.4e-06,3e-04,"smoking","P1E5"
"5948","cg20387258",0.0028,6e-04,3.4e-06,3e-04,"smoking","P1E5"
"5949","cg22897141",-0.0143,0.0031,3.4e-06,3e-04,"smoking","P1E5"
"5950","cg06992846",0.0068,0.0015,3.4e-06,3e-04,"smoking","P1E5"
"5951","cg10257049",0.005,0.0011,3.4e-06,3e-04,"smoking","P1E5"
"5952","cg16537676",-0.005,0.0011,3.4e-06,3e-04,"smoking","P1E5"
"5953","cg02452639",-0.006,0.0013,3.4e-06,3e-04,"smoking","P1E5"
"5954","cg20385229",-0.0072,0.0015,3.4e-06,3e-04,"smoking","P1E5"
"5955","cg19239052",0.0043,9e-04,3.4e-06,3e-04,"smoking","P1E5"
"5956","cg07434082",0.0048,0.001,3.4e-06,3e-04,"smoking","P1E5"
"5957","cg10630880",-0.0051,0.0011,3.4e-06,3e-04,"smoking","P1E5"
"5958","cg22279588",0.0059,0.0013,3.4e-06,3e-04,"smoking","P1E5"
"5959","cg10546626",0.004,9e-04,3.4e-06,3e-04,"smoking","P1E5"
"5960","cg01592687",-0.009,0.0019,3.4e-06,3e-04,"smoking","P1E5"
"5961","cg19782271",-0.008,0.0017,3.5e-06,4e-04,"smoking","P1E5"
"5962","cg13324546",0.0031,7e-04,3.5e-06,4e-04,"smoking","P1E5"
"5963","cg07996594",-0.0052,0.0011,3.5e-06,4e-04,"smoking","P1E5"
"5964","cg07324245",-0.0082,0.0018,3.5e-06,4e-04,"smoking","P1E5"
"5965","cg22429121",0.0057,0.0012,3.5e-06,4e-04,"smoking","P1E5"
"5966","cg02902318",0.0036,8e-04,3.5e-06,4e-04,"smoking","P1E5"
"5967","cg19510472",-0.0075,0.0016,3.5e-06,4e-04,"smoking","P1E5"
"5968","cg08998192",-0.01,0.0022,3.5e-06,4e-04,"smoking","P1E5"
"5969","cg00663972",0.0038,8e-04,3.5e-06,4e-04,"smoking","P1E5"
"5970","cg01378158",-0.0071,0.0015,3.5e-06,4e-04,"smoking","P1E5"
"5971","cg22966895",-0.0075,0.0016,3.5e-06,4e-04,"smoking","P1E5"
"5972","cg19399165",-0.012,0.0026,3.5e-06,4e-04,"smoking","P1E5"
"5973","cg10861599",-0.0034,7e-04,3.5e-06,4e-04,"smoking","P1E5"
"5974","cg13971892",0.0022,5e-04,3.5e-06,4e-04,"smoking","P1E5"
"5975","cg27158867",-0.0042,9e-04,3.5e-06,4e-04,"smoking","P1E5"
"5976","cg01577604",-0.0041,9e-04,3.5e-06,4e-04,"smoking","P1E5"
"5977","cg00721530",-0.0038,8e-04,3.5e-06,4e-04,"smoking","P1E5"
"5978","cg08136809",0.0072,0.0016,3.5e-06,4e-04,"smoking","P1E5"
"5979","cg11584690",0.0039,8e-04,3.6e-06,4e-04,"smoking","P1E5"
"5980","cg01739167",0.0071,0.0015,3.6e-06,4e-04,"smoking","P1E5"
"5981","cg25189564",0.0052,0.0011,3.6e-06,4e-04,"smoking","P1E5"
"5982","cg09900893",-0.0077,0.0017,3.6e-06,4e-04,"smoking","P1E5"
"5983","cg11674933",0.0032,7e-04,3.6e-06,4e-04,"smoking","P1E5"
"5984","cg08069247",-0.0082,0.0018,3.6e-06,4e-04,"smoking","P1E5"
"5985","cg10308785",-0.0107,0.0023,3.6e-06,4e-04,"smoking","P1E5"
"5986","cg24162270",0.0061,0.0013,3.6e-06,4e-04,"smoking","P1E5"
"5987","cg14212748",-0.0059,0.0013,3.6e-06,4e-04,"smoking","P1E5"
"5988","cg19986012",-0.0018,4e-04,3.6e-06,4e-04,"smoking","P1E5"
"5989","cg00515905",0.0032,7e-04,3.6e-06,4e-04,"smoking","P1E5"
"5990","cg23723793",-0.0039,8e-04,3.6e-06,4e-04,"smoking","P1E5"
"5991","cg06329491",0.0052,0.0011,3.6e-06,4e-04,"smoking","P1E5"
"5992","cg13957175",-0.0048,0.001,3.6e-06,4e-04,"smoking","P1E5"
"5993","cg27051129",-0.0067,0.0015,3.6e-06,4e-04,"smoking","P1E5"
"5994","cg26780705",-0.0061,0.0013,3.6e-06,4e-04,"smoking","P1E5"
"5995","cg10525488",0.0022,5e-04,3.6e-06,4e-04,"smoking","P1E5"
"5996","cg27368243",0.0034,7e-04,3.6e-06,4e-04,"smoking","P1E5"
"5997","cg18609044",-0.0077,0.0017,3.6e-06,4e-04,"smoking","P1E5"
"5998","cg23104592",0.0076,0.0016,3.6e-06,4e-04,"smoking","P1E5"
"5999","cg04460372",-0.0053,0.0012,3.6e-06,4e-04,"smoking","P1E5"
"6000","cg16375541",-0.0104,0.0022,3.6e-06,4e-04,"smoking","P1E5"
"6001","cg07069844",0.0046,0.001,3.7e-06,4e-04,"smoking","P1E5"
"6002","cg14569771",0.0089,0.0019,3.7e-06,4e-04,"smoking","P1E5"
"6003","cg14477471",-0.0054,0.0012,3.7e-06,4e-04,"smoking","P1E5"
"6004","cg10665891",0.0085,0.0018,3.7e-06,4e-04,"smoking","P1E5"
"6005","cg20098015",-0.0124,0.0027,3.7e-06,4e-04,"smoking","P1E5"
"6006","cg10243307",-0.0036,8e-04,3.7e-06,4e-04,"smoking","P1E5"
"6007","cg13981325",-0.0073,0.0016,3.7e-06,4e-04,"smoking","P1E5"
"6008","cg11946666",0.0039,8e-04,3.7e-06,4e-04,"smoking","P1E5"
"6009","cg00008629",-0.0268,0.0058,3.7e-06,4e-04,"smoking","P1E5"
"6010","cg11588197",-0.009,0.0019,3.7e-06,4e-04,"smoking","P1E5"
"6011","cg17536532",0.0039,8e-04,3.7e-06,4e-04,"smoking","P1E5"
"6012","cg07562821",0.0022,5e-04,3.7e-06,4e-04,"smoking","P1E5"
"6013","cg09459982",-0.0071,0.0015,3.7e-06,4e-04,"smoking","P1E5"
"6014","cg09119776",-0.0086,0.0019,3.7e-06,4e-04,"smoking","P1E5"
"6015","cg16578883",-0.0086,0.0019,3.7e-06,4e-04,"smoking","P1E5"
"6016","cg06769377",0.0038,8e-04,3.7e-06,4e-04,"smoking","P1E5"
"6017","cg07903677",-0.0072,0.0016,3.7e-06,4e-04,"smoking","P1E5"
"6018","cg21197336",-0.0115,0.0025,3.7e-06,4e-04,"smoking","P1E5"
"6019","cg10592926",0.0024,5e-04,3.7e-06,4e-04,"smoking","P1E5"
"6020","cg19317715",0.0053,0.0011,3.7e-06,4e-04,"smoking","P1E5"
"6021","cg16220743",0.0024,5e-04,3.7e-06,4e-04,"smoking","P1E5"
"6022","cg12853742",-0.0066,0.0014,3.7e-06,4e-04,"smoking","P1E5"
"6023","cg27380499",0.0038,8e-04,3.7e-06,4e-04,"smoking","P1E5"
"6024","cg11196237",0.0032,7e-04,3.7e-06,4e-04,"smoking","P1E5"
"6025","cg20628791",-0.0066,0.0014,3.8e-06,4e-04,"smoking","P1E5"
"6026","cg23634554",0.0065,0.0014,3.8e-06,4e-04,"smoking","P1E5"
"6027","cg15373782",0.0038,8e-04,3.8e-06,4e-04,"smoking","P1E5"
"6028","cg00706994",-0.0098,0.0021,3.8e-06,4e-04,"smoking","P1E5"
"6029","cg24723883",-0.0036,8e-04,3.8e-06,4e-04,"smoking","P1E5"
"6030","cg26691200",-0.0037,8e-04,3.8e-06,4e-04,"smoking","P1E5"
"6031","cg25353896",0.0044,0.001,3.8e-06,4e-04,"smoking","P1E5"
"6032","cg12007399",0.0043,9e-04,3.8e-06,4e-04,"smoking","P1E5"
"6033","cg22531371",-0.0023,5e-04,3.8e-06,4e-04,"smoking","P1E5"
"6034","cg08748308",-0.0135,0.0029,3.8e-06,4e-04,"smoking","P1E5"
"6035","cg27153759",0.0034,7e-04,3.8e-06,4e-04,"smoking","P1E5"
"6036","cg21120249",-0.0078,0.0017,3.8e-06,4e-04,"smoking","P1E5"
"6037","cg24812167",-0.0047,0.001,3.8e-06,4e-04,"smoking","P1E5"
"6038","cg24088496",-0.0121,0.0026,3.8e-06,4e-04,"smoking","P1E5"
"6039","cg08005849",0.0081,0.0018,3.8e-06,4e-04,"smoking","P1E5"
"6040","cg03053374",0.0032,7e-04,3.8e-06,4e-04,"smoking","P1E5"
"6041","cg18954900",-0.0158,0.0034,3.8e-06,4e-04,"smoking","P1E5"
"6042","cg01966117",-0.008,0.0017,3.8e-06,4e-04,"smoking","P1E5"
