"","CpG","Beta","SE","P","FDR","Trait","threshold"
"4948","cg10310700",-0.00065,0.00011,8.5e-09,NA,"NO2","GW"
"4949","cg00267296",-0.00028,4.9e-05,8.5e-09,NA,"NO2","GW"
"4950","cg00860372",-0.00046,7.9e-05,8.5e-09,NA,"NO2","GW"
"4951","cg04262505",-0.00033,5.6e-05,8.5e-09,NA,"NO2","GW"
"4952","cg14244251",-0.00032,5.5e-05,8.5e-09,NA,"NO2","GW"
"4953","cg24362824",-0.00031,5.4e-05,8.5e-09,NA,"NO2","GW"
"4954","cg11721366",-0.00027,4.6e-05,8.5e-09,NA,"NO2","GW"
"4955","cg04343361",-0.00025,4.4e-05,8.6e-09,NA,"NO2","GW"
"4956","cg01178703",-0.00016,2.8e-05,8.6e-09,NA,"NO2","GW"
"4957","cg12252328",-4e-04,6.9e-05,8.6e-09,NA,"NO2","GW"
"4958","cg22374146",-0.00027,4.7e-05,8.6e-09,NA,"NO2","GW"
"4959","cg23895220",-0.00041,7.1e-05,8.6e-09,NA,"NO2","GW"
"4960","cg16792706",-0.00031,5.4e-05,8.6e-09,NA,"NO2","GW"
"4961","cg07307789",-0.00032,5.5e-05,8.6e-09,NA,"NO2","GW"
"4962","cg10963664",-0.00041,7.1e-05,8.6e-09,NA,"NO2","GW"
"4963","cg16290720",-0.00035,6.1e-05,8.6e-09,NA,"NO2","GW"
"4964","cg19712813",-0.00016,2.8e-05,8.6e-09,NA,"NO2","GW"
"4965","cg14674802",-0.00041,7.1e-05,8.7e-09,NA,"NO2","GW"
"4966","cg23282441",0.00064,0.00011,8.7e-09,NA,"NO2","GW"
"4967","cg19513004",-0.00024,4.1e-05,8.7e-09,NA,"NO2","GW"
"4968","cg18842310",-0.00029,5e-05,8.7e-09,NA,"NO2","GW"
"4969","cg23885965",-0.00034,5.8e-05,8.7e-09,NA,"NO2","GW"
"4970","cg21998869",-0.00023,4e-05,8.7e-09,NA,"NO2","GW"
"4971","cg16397028",-0.00026,4.6e-05,8.7e-09,NA,"NO2","GW"
"4972","cg06070229",-0.00032,5.6e-05,8.7e-09,NA,"NO2","GW"
"4973","cg09869595",-0.00029,5.1e-05,8.7e-09,NA,"NO2","GW"
"4974","cg11791452",-0.00033,5.7e-05,8.7e-09,NA,"NO2","GW"
"4975","cg13587449",-0.00024,4.3e-05,8.7e-09,NA,"NO2","GW"
"4976","cg00289362",-0.00026,4.6e-05,8.8e-09,NA,"NO2","GW"
"4977","cg09035127",-5e-04,8.7e-05,8.8e-09,NA,"NO2","GW"
"4978","cg06371014",-0.00026,4.6e-05,8.8e-09,NA,"NO2","GW"
"4979","cg10130497",-0.00038,6.6e-05,8.8e-09,NA,"NO2","GW"
"4980","cg19946641",-3e-04,5.1e-05,8.8e-09,NA,"NO2","GW"
"4981","cg26304119",-2e-04,3.6e-05,8.8e-09,NA,"NO2","GW"
"4982","cg01458088",-0.00041,7.1e-05,8.8e-09,NA,"NO2","GW"
"4983","cg08083700",-0.00026,4.5e-05,8.8e-09,NA,"NO2","GW"
"4984","cg09327855",-0.00047,8.1e-05,8.8e-09,NA,"NO2","GW"
"4985","cg13451416",-0.00031,5.4e-05,8.8e-09,NA,"NO2","GW"
"4986","cg25992016",-3e-04,5.3e-05,8.8e-09,NA,"NO2","GW"
"4987","cg10318670",-0.00027,4.7e-05,8.8e-09,NA,"NO2","GW"
"4988","cg23228450",-0.00045,7.9e-05,8.8e-09,NA,"NO2","GW"
"4989","cg19088634",-0.00036,6.3e-05,8.8e-09,NA,"NO2","GW"
"4990","cg01120776",-0.00036,6.3e-05,8.8e-09,NA,"NO2","GW"
"4991","cg26968767",-0.00023,3.9e-05,8.8e-09,NA,"NO2","GW"
"4992","cg07164722",-0.00019,3.4e-05,8.9e-09,NA,"NO2","GW"
"4993","cg19895185",-0.00028,4.8e-05,8.9e-09,NA,"NO2","GW"
"4994","cg23598424",-3e-04,5.2e-05,8.9e-09,NA,"NO2","GW"
"4995","cg01994994",-0.00028,4.9e-05,8.9e-09,NA,"NO2","GW"
"4996","cg27607126",-0.00032,5.6e-05,8.9e-09,NA,"NO2","GW"
"4997","cg04712892",-0.00022,3.9e-05,8.9e-09,NA,"NO2","GW"
"4998","cg09409484",-0.00039,6.8e-05,8.9e-09,NA,"NO2","GW"
"4999","cg16423337",-0.00026,4.6e-05,8.9e-09,NA,"NO2","GW"
"5000","cg18306516",-0.00062,0.00011,8.9e-09,NA,"NO2","GW"
"5001","cg25625514",-0.00057,9.8e-05,8.9e-09,NA,"NO2","GW"
"5002","cg04021672",-0.00046,8e-05,9e-09,NA,"NO2","GW"
"5003","cg16002887",-0.00023,4e-05,9e-09,NA,"NO2","GW"
"5004","cg16691158",-0.00054,9.5e-05,9e-09,NA,"NO2","GW"
"5005","cg25140133",-0.00035,6.1e-05,9e-09,NA,"NO2","GW"
"5006","cg00781388",-3e-04,5.3e-05,9e-09,NA,"NO2","GW"
"5007","cg02912371",-0.00042,7.4e-05,9e-09,NA,"NO2","GW"
"5008","cg09612463",-0.00034,5.9e-05,9e-09,NA,"NO2","GW"
"5009","cg04273148",-0.00029,5.1e-05,9e-09,NA,"NO2","GW"
"5010","cg06986158",-0.00029,5e-05,9e-09,NA,"NO2","GW"
"5011","cg23378722",-0.00026,4.5e-05,9e-09,NA,"NO2","GW"
"5012","cg00433050",-0.00026,4.4e-05,9e-09,NA,"NO2","GW"
"5013","cg06643056",-0.00046,8e-05,9e-09,NA,"NO2","GW"
"5014","cg23427406",-0.00034,5.9e-05,9e-09,NA,"NO2","GW"
"5015","cg26838900",-0.00045,7.8e-05,9e-09,NA,"NO2","GW"
"5016","cg01184194",-0.00029,5e-05,9e-09,NA,"NO2","GW"
"5017","cg21922523",-0.00026,4.5e-05,9e-09,NA,"NO2","GW"
"5018","cg22542177",-3e-04,5.3e-05,9e-09,NA,"NO2","GW"
"5019","cg05884572",-0.00036,6.3e-05,9e-09,NA,"NO2","GW"
"5020","cg10612282",-0.00039,6.7e-05,9e-09,NA,"NO2","GW"
"5021","cg12508258",-0.00034,5.9e-05,9e-09,NA,"NO2","GW"
"5022","cg24759237",-0.00024,4.2e-05,9e-09,NA,"NO2","GW"
"5023","cg08326674",-0.00038,6.7e-05,9.1e-09,NA,"NO2","GW"
"5024","cg01122167",-2e-04,3.5e-05,9.1e-09,NA,"NO2","GW"
"5025","cg07008784",-0.00077,0.00013,9.1e-09,NA,"NO2","GW"
"5026","cg13995621",-0.00032,5.6e-05,9.1e-09,NA,"NO2","GW"
"5027","cg21394778",-4e-04,7e-05,9.1e-09,NA,"NO2","GW"
"5028","cg05235344",-0.00051,8.8e-05,9.1e-09,NA,"NO2","GW"
"5029","cg21935742",-0.00036,6.3e-05,9.1e-09,NA,"NO2","GW"
"5030","cg16579908",-0.00038,6.7e-05,9.1e-09,NA,"NO2","GW"
"5031","cg20441046",-0.00019,3.4e-05,9.1e-09,NA,"NO2","GW"
"5032","cg26217572",-0.00023,4e-05,9.1e-09,NA,"NO2","GW"
"5033","cg26325174",-0.00043,7.4e-05,9.1e-09,NA,"NO2","GW"
"5034","cg04817908",-0.00022,3.7e-05,9.1e-09,NA,"NO2","GW"
"5035","cg18469917",-0.00028,4.8e-05,9.1e-09,NA,"NO2","GW"
"5036","cg02672332",-0.00033,5.8e-05,9.1e-09,NA,"NO2","GW"
"5037","cg19318098",-0.00052,9e-05,9.1e-09,NA,"NO2","GW"
"5038","cg03185622",-0.00032,5.6e-05,9.1e-09,NA,"NO2","GW"
"5039","cg01477546",-0.00023,4e-05,9.1e-09,NA,"NO2","GW"
"5040","cg04842790",-0.00037,6.4e-05,9.1e-09,NA,"NO2","GW"
"5041","cg27360992",-0.00018,3.1e-05,9.2e-09,NA,"NO2","GW"
"5042","cg12134291",-0.00023,4.1e-05,9.2e-09,NA,"NO2","GW"
"5043","cg02525719",-3e-04,5.2e-05,9.2e-09,NA,"NO2","GW"
"5044","cg01400685",-0.00056,9.7e-05,9.2e-09,NA,"NO2","GW"
"5045","cg07685977",-0.00035,6.2e-05,9.2e-09,NA,"NO2","GW"
"5046","cg17355719",-0.00044,7.6e-05,9.2e-09,NA,"NO2","GW"
"5047","cg24160312",-0.00024,4.2e-05,9.2e-09,NA,"NO2","GW"
"5048","cg27625732",-0.00058,1e-04,9.2e-09,NA,"NO2","GW"
"5049","cg00390143",-0.00034,5.8e-05,9.2e-09,NA,"NO2","GW"
"5050","cg07740071",-0.00035,6.2e-05,9.2e-09,NA,"NO2","GW"
"5051","cg11486359",-0.00028,4.8e-05,9.3e-09,NA,"NO2","GW"
"5052","cg20198684",-0.00048,8.3e-05,9.3e-09,NA,"NO2","GW"
"5053","cg01044179",-0.00036,6.3e-05,9.3e-09,NA,"NO2","GW"
"5054","cg20801711",-0.00045,7.9e-05,9.3e-09,NA,"NO2","GW"
"5055","cg16051656",-3e-04,5.1e-05,9.3e-09,NA,"NO2","GW"
"5056","cg19400601",-0.00031,5.4e-05,9.3e-09,NA,"NO2","GW"
"5057","cg15017226",-0.00024,4.2e-05,9.3e-09,NA,"NO2","GW"
"5058","cg07618409",-0.00032,5.5e-05,9.4e-09,NA,"NO2","GW"
"5059","cg24067046",-0.00036,6.2e-05,9.4e-09,NA,"NO2","GW"
"5060","cg07518851",-0.00045,7.9e-05,9.4e-09,NA,"NO2","GW"
"5061","cg09996597",-0.00023,4e-05,9.4e-09,NA,"NO2","GW"
"5062","cg10575369",-3e-04,5.2e-05,9.4e-09,NA,"NO2","GW"
"5063","cg14391896",-0.00031,5.4e-05,9.4e-09,NA,"NO2","GW"
"5064","cg26539631",-0.00043,7.5e-05,9.4e-09,NA,"NO2","GW"
"5065","cg19791143",-0.00023,4.1e-05,9.4e-09,NA,"NO2","GW"
"5066","cg26604359",-0.00039,6.7e-05,9.4e-09,NA,"NO2","GW"
"5067","cg06490951",-0.00031,5.5e-05,9.4e-09,NA,"NO2","GW"
"5068","cg23209302",-0.00029,5e-05,9.5e-09,NA,"NO2","GW"
"5069","cg04171665",-0.00026,4.5e-05,9.5e-09,NA,"NO2","GW"
"5070","cg25806591",-0.00043,7.6e-05,9.5e-09,NA,"NO2","GW"
"5071","cg18967021",-0.00041,7.1e-05,9.5e-09,NA,"NO2","GW"
"5072","cg26142972",-0.00038,6.6e-05,9.5e-09,NA,"NO2","GW"
"5073","cg02634222",-0.00034,5.9e-05,9.5e-09,NA,"NO2","GW"
"5074","cg14080298",-0.00029,5.1e-05,9.5e-09,NA,"NO2","GW"
"5075","cg17028831",-0.00043,7.5e-05,9.5e-09,NA,"NO2","GW"
"5076","cg26253577",-0.00033,5.8e-05,9.5e-09,NA,"NO2","GW"
"5077","cg26978611",-0.00017,3e-05,9.5e-09,NA,"NO2","GW"
"5078","cg00004562",-0.00035,6e-05,9.5e-09,NA,"NO2","GW"
"5079","cg09344740",-0.00037,6.4e-05,9.5e-09,NA,"NO2","GW"
"5080","cg11226100",-0.00027,4.8e-05,9.5e-09,NA,"NO2","GW"
"5081","cg00912772",-0.00035,6.2e-05,9.6e-09,NA,"NO2","GW"
"5082","cg11531997",-0.00026,4.6e-05,9.6e-09,NA,"NO2","GW"
"5083","cg13911690",-0.00036,6.3e-05,9.6e-09,NA,"NO2","GW"
"5084","cg15614653",-0.00035,6.2e-05,9.6e-09,NA,"NO2","GW"
"5085","cg03370261",-4e-04,7e-05,9.6e-09,NA,"NO2","GW"
"5086","cg12498094",-0.00035,6.2e-05,9.6e-09,NA,"NO2","GW"
"5087","cg24613957",-3e-04,5.2e-05,9.6e-09,NA,"NO2","GW"
"5088","cg24830730",-0.001,0.00018,9.6e-09,NA,"NO2","GW"
"5089","cg13187188",-0.00037,6.4e-05,9.6e-09,NA,"NO2","GW"
"5090","cg14926715",-0.00035,6.1e-05,9.6e-09,NA,"NO2","GW"
"5091","cg05900538",-0.00028,4.8e-05,9.6e-09,NA,"NO2","GW"
"5092","cg12942878",-0.00041,7.2e-05,9.6e-09,NA,"NO2","GW"
"5093","cg03748476",-0.00047,8.3e-05,9.7e-09,NA,"NO2","GW"
"5094","cg11205173",-0.00051,8.9e-05,9.7e-09,NA,"NO2","GW"
"5095","cg24987622",-0.00048,8.3e-05,9.7e-09,NA,"NO2","GW"
"5096","cg06902929",-0.00039,6.8e-05,9.7e-09,NA,"NO2","GW"
"5097","cg03915682",-0.00041,7.1e-05,9.7e-09,NA,"NO2","GW"
"5098","cg00474500",-0.00058,1e-04,9.7e-09,NA,"NO2","GW"
"5099","cg11799480",-0.00037,6.4e-05,9.7e-09,NA,"NO2","GW"
"5100","cg18936283",-0.00031,5.3e-05,9.7e-09,NA,"NO2","GW"
"5101","cg12730562",-0.00041,7.2e-05,9.7e-09,NA,"NO2","GW"
"5102","cg20487548",-0.00029,5.1e-05,9.7e-09,NA,"NO2","GW"
"5103","cg13209113",-0.00034,6e-05,9.7e-09,NA,"NO2","GW"
"5104","cg20676572",-0.00027,4.7e-05,9.7e-09,NA,"NO2","GW"
"5105","cg14522150",-0.00024,4.1e-05,9.8e-09,NA,"NO2","GW"
"5106","cg15036894",-0.00036,6.3e-05,9.8e-09,NA,"NO2","GW"
"5107","cg10416668",-0.00026,4.5e-05,9.8e-09,NA,"NO2","GW"
"5108","cg19061112",-0.00031,5.3e-05,9.8e-09,NA,"NO2","GW"
"5109","cg10321263",-0.00019,3.4e-05,9.8e-09,NA,"NO2","GW"
"5110","cg26520739",-0.00022,3.8e-05,9.8e-09,NA,"NO2","GW"
"5111","cg08371706",-0.00019,3.4e-05,9.8e-09,NA,"NO2","GW"
"5112","cg06204101",-0.00046,8e-05,9.8e-09,NA,"NO2","GW"
"5113","cg10964472",-0.00022,3.8e-05,9.8e-09,NA,"NO2","GW"
"5114","cg12845021",-0.00038,6.6e-05,9.8e-09,NA,"NO2","GW"
"5115","cg13557773",-0.001,0.00017,9.8e-09,NA,"NO2","GW"
"5116","cg25189873",-0.00041,7.1e-05,9.8e-09,NA,"NO2","GW"
"5117","cg08533364",-0.00037,6.5e-05,9.8e-09,NA,"NO2","GW"
"5118","cg26661640",-0.00041,7.2e-05,9.9e-09,NA,"NO2","GW"
"5119","cg10257673",-0.00042,7.3e-05,9.9e-09,NA,"NO2","GW"
"5120","cg16333374",-0.00024,4.2e-05,9.9e-09,NA,"NO2","GW"
"5121","cg24741066",-0.00031,5.4e-05,9.9e-09,NA,"NO2","GW"
"5122","cg17142039",-0.00031,5.3e-05,9.9e-09,NA,"NO2","GW"
"5123","cg23243857",-0.00034,5.9e-05,9.9e-09,NA,"NO2","GW"
"5124","cg02077766",-0.00032,5.6e-05,9.9e-09,NA,"NO2","GW"
"5125","cg04100395",-0.00028,4.9e-05,9.9e-09,NA,"NO2","GW"
"5126","cg02534072",-0.00037,6.4e-05,9.9e-09,NA,"NO2","GW"
"5127","cg03671266",-0.00029,5e-05,9.9e-09,NA,"NO2","GW"
"5128","cg07319613",-0.00033,5.8e-05,9.9e-09,NA,"NO2","GW"
"5129","cg11612905",0.00069,0.00012,1e-08,NA,"NO2","GW"
"5130","cg16431978",-0.00035,6.1e-05,1e-08,NA,"NO2","GW"
"5131","cg01198887",-0.00038,6.6e-05,1e-08,NA,"NO2","GW"
"5132","cg02757179",-0.00049,8.6e-05,1e-08,NA,"NO2","GW"
"5133","cg04157272",-0.00031,5.4e-05,1e-08,NA,"NO2","GW"
"5134","cg05850404",-0.00033,5.7e-05,1e-08,NA,"NO2","GW"
"5135","cg11219883",-0.00033,5.7e-05,1e-08,NA,"NO2","GW"
"5136","cg22996783",-0.00056,9.7e-05,1e-08,NA,"NO2","GW"
"5137","cg00370022",-0.00043,7.6e-05,1e-08,NA,"NO2","GW"
"5138","cg02396253",-0.00027,4.7e-05,1e-08,NA,"NO2","GW"
"5139","cg06042608",-0.00038,6.7e-05,1e-08,NA,"NO2","GW"
"5140","cg14037246",-0.00023,3.9e-05,1e-08,NA,"NO2","GW"
"5141","cg14475913",-0.00036,6.3e-05,1e-08,NA,"NO2","GW"
"5142","cg16420308",-0.00023,3.9e-05,1e-08,NA,"NO2","GW"
"5143","cg18283926",-2e-04,3.5e-05,1e-08,NA,"NO2","GW"
"5144","cg19242568",-0.00041,7.2e-05,1e-08,NA,"NO2","GW"
"5145","cg20136460",-0.00037,6.5e-05,1e-08,NA,"NO2","GW"
"5146","cg22025454",-0.00031,5.4e-05,1e-08,NA,"NO2","GW"
"5147","cg23049823",-0.00038,6.6e-05,1e-08,NA,"NO2","GW"
"5148","cg25117091",-0.00045,7.8e-05,1e-08,NA,"NO2","GW"
"5149","cg25613478",-0.00065,0.00011,1e-08,NA,"NO2","GW"
"5150","cg26073060",-0.00028,4.9e-05,1e-08,NA,"NO2","GW"
"5151","cg00578354",-0.00028,5e-05,1e-08,NA,"NO2","GW"
"5152","cg02389091",-0.00032,5.5e-05,1e-08,NA,"NO2","GW"
"5153","cg06203307",-0.00027,4.6e-05,1e-08,NA,"NO2","GW"
"5154","cg13675280",-0.00048,8.3e-05,1e-08,NA,"NO2","GW"
"5155","cg14947846",-4e-04,7.1e-05,1e-08,NA,"NO2","GW"
"5156","cg16774160",-0.00043,7.4e-05,1e-08,NA,"NO2","GW"
"5157","cg20437660",-3e-04,5.2e-05,1e-08,NA,"NO2","GW"
"5158","cg23691771",-0.00021,3.7e-05,1e-08,NA,"NO2","GW"
"5159","cg26876101",-0.00064,0.00011,1e-08,NA,"NO2","GW"
"5160","cg26938014",-0.00033,5.8e-05,1e-08,NA,"NO2","GW"
"5161","cg00514186",-3e-04,5.3e-05,1e-08,NA,"NO2","GW"
"5162","cg02456804",-3e-04,5.3e-05,1e-08,NA,"NO2","GW"
"5163","cg03406011",-4e-04,7e-05,1e-08,NA,"NO2","GW"
"5164","cg03519967",-0.00051,8.9e-05,1e-08,NA,"NO2","GW"
"5165","cg03883640",-0.00033,5.8e-05,1e-08,NA,"NO2","GW"
"5166","cg05140593",-0.00031,5.4e-05,1e-08,NA,"NO2","GW"
"5167","cg07317449",-0.00035,6e-05,1e-08,NA,"NO2","GW"
"5168","cg10574843",-4e-04,7e-05,1e-08,NA,"NO2","GW"
"5169","cg11851411",-2e-04,3.5e-05,1e-08,NA,"NO2","GW"
"5170","cg12335056",-0.00026,4.6e-05,1e-08,NA,"NO2","GW"
"5171","cg12563184",-2e-04,3.4e-05,1e-08,NA,"NO2","GW"
"5172","cg15908324",-0.00039,6.9e-05,1e-08,NA,"NO2","GW"
"5173","cg22911462",-0.00046,8e-05,1e-08,NA,"NO2","GW"
"5174","cg25832084",-0.00041,7.2e-05,1e-08,NA,"NO2","GW"
"5175","cg00946316",-2e-04,3.5e-05,1e-08,NA,"NO2","GW"
"5176","cg03686402",-0.00062,0.00011,1e-08,NA,"NO2","GW"
"5177","cg06466796",-0.00041,7.1e-05,1e-08,NA,"NO2","GW"
"5178","cg06772753",-0.00021,3.7e-05,1e-08,NA,"NO2","GW"
"5179","cg07146073",-0.00046,8.1e-05,1e-08,NA,"NO2","GW"
"5180","cg07688836",-0.00019,3.4e-05,1e-08,NA,"NO2","GW"
"5181","cg11736544",-0.00036,6.3e-05,1e-08,NA,"NO2","GW"
"5182","cg13923669",-0.00067,0.00012,1e-08,NA,"NO2","GW"
"5183","cg17325866",-0.00027,4.7e-05,1e-08,NA,"NO2","GW"
"5184","cg19509663",-0.00026,4.5e-05,1e-08,NA,"NO2","GW"
"5185","cg21591452",-0.00028,4.9e-05,1e-08,NA,"NO2","GW"
"5186","cg02100848",-0.00034,6e-05,1e-08,NA,"NO2","GW"
"5187","cg02933228",-0.00044,7.7e-05,1e-08,NA,"NO2","GW"
"5188","cg03937361",-0.00042,7.3e-05,1e-08,NA,"NO2","GW"
"5189","cg04934867",-0.00025,4.4e-05,1e-08,NA,"NO2","GW"
"5190","cg05999628",-0.00032,5.6e-05,1e-08,NA,"NO2","GW"
"5191","cg12843033",-0.00052,9.1e-05,1e-08,NA,"NO2","GW"
"5192","cg13723731",-0.00045,7.8e-05,1e-08,NA,"NO2","GW"
"5193","cg14071307",-0.00036,6.3e-05,1e-08,NA,"NO2","GW"
"5194","cg19949550",-0.00036,6.3e-05,1e-08,NA,"NO2","GW"
"5195","cg02573551",-3e-04,5.3e-05,1.1e-08,NA,"NO2","GW"
"5196","cg03806261",-0.00036,6.2e-05,1.1e-08,NA,"NO2","GW"
"5197","cg10246871",-0.00036,6.4e-05,1.1e-08,NA,"NO2","GW"
"5198","cg13946806",-0.00034,6e-05,1.1e-08,NA,"NO2","GW"
"5199","cg14041921",-0.00029,5.1e-05,1.1e-08,NA,"NO2","GW"
"5200","cg14095744",-0.00024,4.2e-05,1.1e-08,NA,"NO2","GW"
"5201","cg14511417",-0.00029,5.1e-05,1.1e-08,NA,"NO2","GW"
"5202","cg16947791",-0.00024,4.3e-05,1.1e-08,NA,"NO2","GW"
"5203","cg16973715",-0.00044,7.6e-05,1.1e-08,NA,"NO2","GW"
"5204","cg19511386",-0.00041,7.2e-05,1.1e-08,NA,"NO2","GW"
"5205","cg19902591",-0.00022,3.9e-05,1.1e-08,NA,"NO2","GW"
"5206","cg20689362",-3e-04,5.2e-05,1.1e-08,NA,"NO2","GW"
"5207","cg21407055",-0.00024,4.2e-05,1.1e-08,NA,"NO2","GW"
"5208","cg01178601",-0.00025,4.3e-05,1.1e-08,NA,"NO2","GW"
"5209","cg01437998",-2e-04,3.5e-05,1.1e-08,NA,"NO2","GW"
"5210","cg02105247",-0.00015,2.7e-05,1.1e-08,NA,"NO2","GW"
"5211","cg10588503",-0.00032,5.5e-05,1.1e-08,NA,"NO2","GW"
"5212","cg11505533",-0.00028,5e-05,1.1e-08,NA,"NO2","GW"
"5213","cg11800802",-0.00044,7.7e-05,1.1e-08,NA,"NO2","GW"
"5214","cg13061469",-0.00033,5.8e-05,1.1e-08,NA,"NO2","GW"
"5215","cg14537179",-0.00022,3.9e-05,1.1e-08,NA,"NO2","GW"
"5216","cg20000107",-0.00024,4.1e-05,1.1e-08,NA,"NO2","GW"
"5217","cg24057701",-0.00035,6e-05,1.1e-08,NA,"NO2","GW"
"5218","cg25145360",-0.00049,8.6e-05,1.1e-08,NA,"NO2","GW"
"5219","cg01753241",-0.00026,4.6e-05,1.1e-08,NA,"NO2","GW"
"5220","cg02616368",-0.00037,6.4e-05,1.1e-08,NA,"NO2","GW"
"5221","cg03978192",-0.00032,5.6e-05,1.1e-08,NA,"NO2","GW"
"5222","cg10968815",-0.00026,4.5e-05,1.1e-08,NA,"NO2","GW"
"5223","cg13126790",-0.00048,8.3e-05,1.1e-08,NA,"NO2","GW"
"5224","cg13482375",-0.00024,4.2e-05,1.1e-08,NA,"NO2","GW"
"5225","cg21243717",-0.00041,7.1e-05,1.1e-08,NA,"NO2","GW"
"5226","cg22846876",-0.00033,5.7e-05,1.1e-08,NA,"NO2","GW"
"5227","cg26897909",-0.00028,4.9e-05,1.1e-08,NA,"NO2","GW"
"5228","cg00344445",-0.0011,0.00019,1.1e-08,NA,"NO2","GW"
"5229","cg01965950",-0.00027,4.7e-05,1.1e-08,NA,"NO2","GW"
"5230","cg03719978",-3e-04,5.3e-05,1.1e-08,NA,"NO2","GW"
"5231","cg04027612",-0.00035,6.1e-05,1.1e-08,NA,"NO2","GW"
"5232","cg05672569",-0.00017,3e-05,1.1e-08,NA,"NO2","GW"
"5233","cg06371291",-0.00039,6.8e-05,1.1e-08,NA,"NO2","GW"
"5234","cg10030504",-0.00049,8.6e-05,1.1e-08,NA,"NO2","GW"
"5235","cg15073708",-0.00046,8e-05,1.1e-08,NA,"NO2","GW"
"5236","cg15740385",-0.00026,4.6e-05,1.1e-08,NA,"NO2","GW"
"5237","cg19820287",-0.00036,6.4e-05,1.1e-08,NA,"NO2","GW"
"5238","cg26638341",-0.00029,5.1e-05,1.1e-08,NA,"NO2","GW"
"5239","cg01282725",-0.00041,7.2e-05,1.1e-08,NA,"NO2","GW"
"5240","cg01771201",-0.00028,4.8e-05,1.1e-08,NA,"NO2","GW"
"5241","cg01793368",-0.00027,4.7e-05,1.1e-08,NA,"NO2","GW"
"5242","cg01816186",-0.00036,6.3e-05,1.1e-08,NA,"NO2","GW"
"5243","cg04909432",-0.00036,6.3e-05,1.1e-08,NA,"NO2","GW"
"5244","cg08301307",-0.00028,4.9e-05,1.1e-08,NA,"NO2","GW"
"5245","cg09033227",-0.00027,4.6e-05,1.1e-08,NA,"NO2","GW"
"5246","cg11164441",-0.00039,6.8e-05,1.1e-08,NA,"NO2","GW"
"5247","cg11784742",-0.00016,2.9e-05,1.1e-08,NA,"NO2","GW"
"5248","cg14059959",-0.00036,6.3e-05,1.1e-08,NA,"NO2","GW"
"5249","cg14977608",-0.00071,0.00012,1.1e-08,NA,"NO2","GW"
"5250","cg18760496",-0.00043,7.6e-05,1.1e-08,NA,"NO2","GW"
"5251","cg20900829",-0.00027,4.8e-05,1.1e-08,NA,"NO2","GW"
"5252","cg23448390",-0.00037,6.5e-05,1.1e-08,NA,"NO2","GW"
"5253","cg23507131",-0.00058,1e-04,1.1e-08,NA,"NO2","GW"
"5254","cg24186459",-0.00025,4.4e-05,1.1e-08,NA,"NO2","GW"
"5255","cg26963641",-0.00022,3.9e-05,1.1e-08,NA,"NO2","GW"
"5256","cg27391399",-3e-04,5.3e-05,1.1e-08,NA,"NO2","GW"
"5257","cg00981060",-0.00038,6.7e-05,1.1e-08,NA,"NO2","GW"
"5258","cg03972838",-5e-04,8.8e-05,1.1e-08,NA,"NO2","GW"
"5259","cg05111155",-0.00036,6.2e-05,1.1e-08,NA,"NO2","GW"
"5260","cg07872947",-0.00024,4.3e-05,1.1e-08,NA,"NO2","GW"
"5261","cg14495443",-0.00037,6.5e-05,1.1e-08,NA,"NO2","GW"
"5262","cg18414033",-0.00043,7.5e-05,1.1e-08,NA,"NO2","GW"
"5263","cg19035181",-0.00027,4.7e-05,1.1e-08,NA,"NO2","GW"
"5264","cg20047076",-0.00024,4.2e-05,1.1e-08,NA,"NO2","GW"
"5265","cg25907686",-0.00027,4.8e-05,1.1e-08,NA,"NO2","GW"
"5266","cg26918723",-0.00027,4.8e-05,1.1e-08,NA,"NO2","GW"
"5267","cg01259329",-0.00021,3.6e-05,1.1e-08,NA,"NO2","GW"
"5268","cg03170343",-0.00033,5.7e-05,1.1e-08,NA,"NO2","GW"
"5269","cg04241844",-0.00029,5.2e-05,1.1e-08,NA,"NO2","GW"
"5270","cg08089567",-0.00088,0.00015,1.1e-08,NA,"NO2","GW"
"5271","cg12405684",-0.00027,4.8e-05,1.1e-08,NA,"NO2","GW"
"5272","cg16420340",-0.00036,6.4e-05,1.1e-08,NA,"NO2","GW"
"5273","cg17073859",-0.00038,6.7e-05,1.1e-08,NA,"NO2","GW"
"5274","cg00625443",-0.00023,4e-05,1.1e-08,NA,"NO2","GW"
"5275","cg05562203",-0.00031,5.5e-05,1.1e-08,NA,"NO2","GW"
"5276","cg05798501",-0.00014,2.4e-05,1.1e-08,NA,"NO2","GW"
"5277","cg18181787",-0.00026,4.5e-05,1.1e-08,NA,"NO2","GW"
"5278","cg18893528",-0.00031,5.4e-05,1.1e-08,NA,"NO2","GW"
"5279","cg19222784",-0.00051,8.9e-05,1.1e-08,NA,"NO2","GW"
"5280","cg19946742",-0.00037,6.4e-05,1.1e-08,NA,"NO2","GW"
"5281","cg23719877",-0.00042,7.3e-05,1.1e-08,NA,"NO2","GW"
"5282","cg00267839",-0.00051,8.9e-05,1.1e-08,NA,"NO2","GW"
"5283","cg03308038",-0.00034,6e-05,1.1e-08,NA,"NO2","GW"
"5284","cg04990850",-0.00039,6.9e-05,1.1e-08,NA,"NO2","GW"
"5285","cg06324507",-0.00037,6.5e-05,1.1e-08,NA,"NO2","GW"
"5286","cg07234388",-0.00041,7.2e-05,1.1e-08,NA,"NO2","GW"
