"","CpG","Beta","SE","P","FDR","Trait","threshold"
"14669","cg15668538",-0.0042,0.0011,1e-04,0.0068,"smoking","F005"
"14670","cg13269555",-0.0079,0.0021,1e-04,0.0068,"smoking","F005"
"14671","cg26112909",0.003,8e-04,1e-04,0.0068,"smoking","F005"
"14672","cg04477962",0.0048,0.0012,1e-04,0.0068,"smoking","F005"
"14673","cg08009711",-0.0076,0.002,1e-04,0.0068,"smoking","F005"
"14674","cg13847322",-0.0058,0.0015,1e-04,0.0068,"smoking","F005"
"14675","cg13959031",-0.0048,0.0013,1e-04,0.0068,"smoking","F005"
"14676","cg04843111",-0.0066,0.0017,1e-04,0.0068,"smoking","F005"
"14677","cg05721773",-0.0046,0.0012,1e-04,0.0068,"smoking","F005"
"14678","cg24137511",0.0082,0.0022,1e-04,0.0068,"smoking","F005"
"14679","cg00901675",0.007,0.0018,1e-04,0.0068,"smoking","F005"
"14680","cg20119532",-0.0071,0.0019,1e-04,0.0068,"smoking","F005"
"14681","cg06005844",-0.0069,0.0018,1e-04,0.0068,"smoking","F005"
"14682","cg11871991",-0.0063,0.0017,1e-04,0.0068,"smoking","F005"
"14683","cg03404143",0.0027,7e-04,1e-04,0.0068,"smoking","F005"
"14684","cg12595281",-0.0043,0.0011,1e-04,0.0068,"smoking","F005"
"14685","cg18673409",-0.0072,0.0019,1e-04,0.0069,"smoking","F005"
"14686","cg18912107",0.0064,0.0017,1e-04,0.0069,"smoking","F005"
"14687","cg05793240",-0.0052,0.0014,1e-04,0.0069,"smoking","F005"
"14688","cg13075295",-0.0026,7e-04,1e-04,0.0069,"smoking","F005"
"14689","cg06357908",-0.0044,0.0012,1e-04,0.0069,"smoking","F005"
"14690","cg01933695",-0.0034,9e-04,1e-04,0.0069,"smoking","F005"
"14691","cg25314111",0.0051,0.0013,1e-04,0.0069,"smoking","F005"
"14692","cg10506844",-0.0018,5e-04,1e-04,0.0069,"smoking","F005"
"14693","cg17602444",-0.007,0.0018,1e-04,0.0069,"smoking","F005"
"14694","cg03534662",-0.0057,0.0015,1e-04,0.0069,"smoking","F005"
"14695","cg03159676",0.0064,0.0017,1e-04,0.0069,"smoking","F005"
"14696","cg03316864",-0.0061,0.0016,1e-04,0.0069,"smoking","F005"
"14697","cg01863596",-0.0038,0.001,1e-04,0.0069,"smoking","F005"
"14698","cg13712012",-0.0031,8e-04,1e-04,0.0069,"smoking","F005"
"14699","cg03226435",-0.0062,0.0016,1e-04,0.0069,"smoking","F005"
"14700","cg06644515",-0.0085,0.0022,1e-04,0.0069,"smoking","F005"
"14701","cg03287108",-0.0049,0.0013,1e-04,0.0069,"smoking","F005"
"14702","cg26252592",0.0027,7e-04,1e-04,0.0069,"smoking","F005"
"14703","cg06856720",0.0044,0.0011,1e-04,0.0069,"smoking","F005"
"14704","cg08778287",0.0112,0.0029,1e-04,0.0069,"smoking","F005"
"14705","cg22141781",-0.0091,0.0024,1e-04,0.0069,"smoking","F005"
"14706","cg00726151",-0.0027,7e-04,1e-04,0.0069,"smoking","F005"
"14707","cg26650480",-0.0048,0.0013,1e-04,0.0069,"smoking","F005"
"14708","cg04477431",-0.0071,0.0019,1e-04,0.0069,"smoking","F005"
"14709","cg07915117",-0.0042,0.0011,1e-04,0.0069,"smoking","F005"
"14710","cg23805594",0.0037,0.001,1e-04,0.0069,"smoking","F005"
"14711","cg08203715",-0.003,8e-04,1e-04,0.0069,"smoking","F005"
"14712","cg17696194",-0.0077,0.002,1e-04,0.0069,"smoking","F005"
"14713","cg26729380",-0.0091,0.0024,1e-04,0.0069,"smoking","F005"
"14714","cg02174884",-0.0036,9e-04,1e-04,0.0069,"smoking","F005"
"14715","cg20277905",0.0029,8e-04,1e-04,0.0069,"smoking","F005"
"14716","cg12069379",0.0028,7e-04,1e-04,0.007,"smoking","F005"
"14717","cg27141509",-0.0067,0.0018,1e-04,0.007,"smoking","F005"
"14718","cg20276630",-0.0052,0.0014,1e-04,0.007,"smoking","F005"
"14719","cg05209515",-0.005,0.0013,1e-04,0.007,"smoking","F005"
"14720","cg27291710",-0.0051,0.0013,1e-04,0.007,"smoking","F005"
"14721","cg02464912",-0.0013,3e-04,1e-04,0.007,"smoking","F005"
"14722","cg10057436",0.0028,7e-04,1e-04,0.007,"smoking","F005"
"14723","cg01452189",0.0029,8e-04,1e-04,0.007,"smoking","F005"
"14724","cg18437209",-0.0044,0.0012,1e-04,0.007,"smoking","F005"
"14725","cg15599182",0.0041,0.0011,1e-04,0.007,"smoking","F005"
"14726","cg23994468",-0.0044,0.0012,1e-04,0.007,"smoking","F005"
"14727","cg17593472",-0.0049,0.0013,1e-04,0.007,"smoking","F005"
"14728","cg05585911",0.0045,0.0012,1e-04,0.007,"smoking","F005"
"14729","cg07946633",-0.0056,0.0015,1e-04,0.007,"smoking","F005"
"14730","cg07484739",-0.0074,0.002,1e-04,0.007,"smoking","F005"
"14731","cg11342764",0.0046,0.0012,1e-04,0.007,"smoking","F005"
"14732","cg13253847",0.0044,0.0012,1e-04,0.007,"smoking","F005"
"14733","cg17740822",0.0044,0.0012,1e-04,0.007,"smoking","F005"
"14734","cg01899318",0.0056,0.0015,1e-04,0.007,"smoking","F005"
"14735","cg14223444",-0.0098,0.0026,1e-04,0.007,"smoking","F005"
"14736","cg15435170",-0.0115,0.003,1e-04,0.007,"smoking","F005"
"14737","cg14624950",-0.0029,8e-04,1e-04,0.007,"smoking","F005"
"14738","cg07658590",-0.0054,0.0014,1e-04,0.007,"smoking","F005"
"14739","cg08457421",-0.0038,0.001,1e-04,0.007,"smoking","F005"
"14740","cg03811829",-0.0049,0.0013,1e-04,0.0071,"smoking","F005"
"14741","cg06188083",-0.0105,0.0028,1e-04,0.0071,"smoking","F005"
"14742","cg01611548",-0.0078,0.0021,1e-04,0.0071,"smoking","F005"
"14743","cg23725323",0.0076,0.002,1e-04,0.0071,"smoking","F005"
"14744","cg17258265",0.0021,6e-04,1e-04,0.0071,"smoking","F005"
"14745","cg00056754",0.0052,0.0014,1e-04,0.0071,"smoking","F005"
"14746","cg02231590",-0.0039,0.001,1e-04,0.0071,"smoking","F005"
"14747","cg20220208",0.0018,5e-04,1e-04,0.0071,"smoking","F005"
"14748","cg14734668",0.0092,0.0024,1e-04,0.0071,"smoking","F005"
"14749","cg13099330",0.0029,8e-04,1e-04,0.0071,"smoking","F005"
"14750","cg00530448",0.0016,4e-04,1e-04,0.0071,"smoking","F005"
"14751","cg01355392",-0.0207,0.0054,1e-04,0.0071,"smoking","F005"
"14752","cg25700533",0.0059,0.0016,1e-04,0.0071,"smoking","F005"
"14753","cg07885785",-0.0069,0.0018,1e-04,0.0071,"smoking","F005"
"14754","cg17890233",0.0024,6e-04,1e-04,0.0071,"smoking","F005"
"14755","cg13359765",-0.0054,0.0014,1e-04,0.0071,"smoking","F005"
"14756","cg26416971",0.0074,0.002,1e-04,0.0071,"smoking","F005"
"14757","cg04528771",-0.0018,5e-04,1e-04,0.0071,"smoking","F005"
"14758","cg21840875",-0.0057,0.0015,1e-04,0.0071,"smoking","F005"
"14759","cg05976753",-0.002,5e-04,1e-04,0.0071,"smoking","F005"
"14760","cg25814096",-0.0061,0.0016,1e-04,0.0071,"smoking","F005"
"14761","cg09426937",-0.0053,0.0014,1e-04,0.0071,"smoking","F005"
"14762","cg05241732",0.005,0.0013,1e-04,0.0071,"smoking","F005"
"14763","cg13897374",-0.0048,0.0013,1e-04,0.0071,"smoking","F005"
"14764","cg23733568",-0.0031,8e-04,1e-04,0.0071,"smoking","F005"
"14765","cg05174975",-0.0075,0.002,1e-04,0.0071,"smoking","F005"
"14766","cg25386611",-0.0063,0.0017,1e-04,0.0071,"smoking","F005"
"14767","cg11354105",-0.0043,0.0011,1e-04,0.0071,"smoking","F005"
"14768","cg16762849",0.0048,0.0013,1e-04,0.0071,"smoking","F005"
"14769","cg08845721",-0.0037,0.001,1e-04,0.0071,"smoking","F005"
"14770","cg04735129",0.0029,8e-04,1e-04,0.0071,"smoking","F005"
"14771","cg10500147",0.0016,4e-04,1e-04,0.0071,"smoking","F005"
"14772","cg24769846",0.0029,8e-04,1e-04,0.0071,"smoking","F005"
"14773","cg13842240",0.0048,0.0013,1e-04,0.0071,"smoking","F005"
"14774","cg06158650",0.0034,9e-04,1e-04,0.0072,"smoking","F005"
"14775","cg08110413",-0.0056,0.0015,1e-04,0.0072,"smoking","F005"
"14776","cg01909245",-0.004,0.0011,1e-04,0.0072,"smoking","F005"
"14777","cg05428268",-0.005,0.0013,1e-04,0.0072,"smoking","F005"
"14778","cg21901395",-0.0046,0.0012,1e-04,0.0072,"smoking","F005"
"14779","cg18720151",0.0066,0.0018,1e-04,0.0072,"smoking","F005"
"14780","cg20215212",-0.0044,0.0012,1e-04,0.0072,"smoking","F005"
"14781","cg13549638",0.0064,0.0017,1e-04,0.0072,"smoking","F005"
"14782","cg10028348",-0.0028,7e-04,1e-04,0.0072,"smoking","F005"
"14783","cg08424184",0.002,5e-04,1e-04,0.0072,"smoking","F005"
"14784","cg26048333",-0.0059,0.0016,1e-04,0.0072,"smoking","F005"
"14785","cg16591502",0.0018,5e-04,1e-04,0.0072,"smoking","F005"
"14786","cg19557110",0.0058,0.0015,1e-04,0.0072,"smoking","F005"
"14787","cg14377791",-0.0065,0.0017,1e-04,0.0072,"smoking","F005"
"14788","cg24075940",0.0016,4e-04,1e-04,0.0072,"smoking","F005"
"14789","cg10280412",0.0045,0.0012,1e-04,0.0072,"smoking","F005"
"14790","cg05251676",0.0024,6e-04,1e-04,0.0072,"smoking","F005"
"14791","cg14858616",-0.0058,0.0015,1e-04,0.0072,"smoking","F005"
"14792","cg19491035",0.0039,0.001,1e-04,0.0072,"smoking","F005"
"14793","cg02343604",-0.0085,0.0022,1e-04,0.0072,"smoking","F005"
"14794","cg05498024",0.0015,4e-04,1e-04,0.0072,"smoking","F005"
"14795","cg13383332",-0.0018,5e-04,1e-04,0.0072,"smoking","F005"
"14796","cg12745325",-0.0123,0.0033,1e-04,0.0072,"smoking","F005"
"14797","cg03523740",-0.0048,0.0013,1e-04,0.0072,"smoking","F005"
"14798","cg13853198",0.0029,8e-04,1e-04,0.0072,"smoking","F005"
"14799","cg27269903",-0.0023,6e-04,1e-04,0.0073,"smoking","F005"
"14800","cg01697487",-0.004,0.001,1e-04,0.0073,"smoking","F005"
"14801","cg12411858",-0.0042,0.0011,2e-04,0.0073,"smoking","F005"
"14802","cg25452067",-0.0047,0.0012,2e-04,0.0073,"smoking","F005"
"14803","cg18243760",0.0051,0.0014,2e-04,0.0073,"smoking","F005"
"14804","cg07724466",-0.0079,0.0021,2e-04,0.0073,"smoking","F005"
"14805","cg22948288",-0.0042,0.0011,2e-04,0.0073,"smoking","F005"
"14806","cg18645642",-0.005,0.0013,2e-04,0.0073,"smoking","F005"
"14807","cg01255465",-0.0057,0.0015,2e-04,0.0073,"smoking","F005"
"14808","cg18280057",-0.0052,0.0014,2e-04,0.0073,"smoking","F005"
"14809","cg22965943",-0.007,0.0019,2e-04,0.0073,"smoking","F005"
"14810","cg15374751",-0.0072,0.0019,2e-04,0.0073,"smoking","F005"
"14811","cg16155588",-0.004,0.0011,2e-04,0.0073,"smoking","F005"
"14812","cg08947774",0.0097,0.0025,2e-04,0.0073,"smoking","F005"
"14813","cg26890181",-0.0045,0.0012,2e-04,0.0073,"smoking","F005"
"14814","cg16817426",-0.0027,7e-04,2e-04,0.0073,"smoking","F005"
"14815","cg15020801",0.0058,0.0015,2e-04,0.0073,"smoking","F005"
"14816","cg07693617",0.0043,0.0011,2e-04,0.0073,"smoking","F005"
"14817","cg23043143",-0.0048,0.0013,2e-04,0.0073,"smoking","F005"
"14818","cg04104329",-0.0085,0.0023,2e-04,0.0073,"smoking","F005"
"14819","cg03826252",-0.0063,0.0017,2e-04,0.0073,"smoking","F005"
"14820","cg24277586",0.0055,0.0015,2e-04,0.0073,"smoking","F005"
"14821","cg05294455",0.0034,9e-04,2e-04,0.0073,"smoking","F005"
"14822","cg21949157",0.003,8e-04,2e-04,0.0073,"smoking","F005"
"14823","cg04026169",-0.0056,0.0015,2e-04,0.0073,"smoking","F005"
"14824","cg20722210",0.0049,0.0013,2e-04,0.0073,"smoking","F005"
"14825","cg06949439",-0.0093,0.0024,2e-04,0.0073,"smoking","F005"
"14826","cg02323699",-0.0063,0.0017,2e-04,0.0073,"smoking","F005"
"14827","cg09259409",0.0104,0.0027,2e-04,0.0073,"smoking","F005"
"14828","cg26395331",-0.0039,0.001,2e-04,0.0073,"smoking","F005"
"14829","cg03811891",0.0049,0.0013,2e-04,0.0073,"smoking","F005"
"14830","cg14615336",0.0027,7e-04,2e-04,0.0073,"smoking","F005"
"14831","cg10119082",0.0077,0.002,2e-04,0.0073,"smoking","F005"
"14832","cg13803727",-0.0054,0.0014,2e-04,0.0074,"smoking","F005"
"14833","cg14579240",0.0063,0.0017,2e-04,0.0074,"smoking","F005"
"14834","cg11448683",-0.0074,0.002,2e-04,0.0074,"smoking","F005"
"14835","cg12980128",0.0019,5e-04,2e-04,0.0074,"smoking","F005"
"14836","cg14011327",-0.0049,0.0013,2e-04,0.0074,"smoking","F005"
"14837","cg23570923",-0.0063,0.0017,2e-04,0.0074,"smoking","F005"
"14838","cg16704590",-0.0047,0.0012,2e-04,0.0074,"smoking","F005"
"14839","cg01957599",-0.0032,9e-04,2e-04,0.0074,"smoking","F005"
"14840","cg11551448",0.0043,0.0011,2e-04,0.0074,"smoking","F005"
"14841","cg02170478",0.006,0.0016,2e-04,0.0074,"smoking","F005"
"14842","cg10637688",-0.004,0.0011,2e-04,0.0074,"smoking","F005"
"14843","cg07676709",-0.0073,0.0019,2e-04,0.0074,"smoking","F005"
"14844","cg08274637",-0.0075,0.002,2e-04,0.0074,"smoking","F005"
"14845","cg06673536",0.005,0.0013,2e-04,0.0074,"smoking","F005"
"14846","cg02397552",-0.004,0.0011,2e-04,0.0074,"smoking","F005"
"14847","cg22579224",0.0039,0.001,2e-04,0.0074,"smoking","F005"
"14848","cg27087650",-0.004,0.001,2e-04,0.0074,"smoking","F005"
"14849","cg19947463",0.0057,0.0015,2e-04,0.0074,"smoking","F005"
"14850","cg05129050",-0.0063,0.0017,2e-04,0.0074,"smoking","F005"
"14851","cg10296062",-0.0038,0.001,2e-04,0.0074,"smoking","F005"
"14852","cg07682160",-0.0041,0.0011,2e-04,0.0074,"smoking","F005"
"14853","cg12166080",-0.0021,6e-04,2e-04,0.0074,"smoking","F005"
"14854","cg18279536",-0.0083,0.0022,2e-04,0.0074,"smoking","F005"
"14855","cg04815334",0.0122,0.0032,2e-04,0.0074,"smoking","F005"
"14856","cg07892167",0.0075,0.002,2e-04,0.0074,"smoking","F005"
"14857","cg20470975",-0.004,0.0011,2e-04,0.0074,"smoking","F005"
"14858","cg11205006",-0.0052,0.0014,2e-04,0.0074,"smoking","F005"
"14859","cg25488288",0.0026,7e-04,2e-04,0.0074,"smoking","F005"
"14860","cg20118717",0.0033,9e-04,2e-04,0.0074,"smoking","F005"
"14861","cg09929238",0.0079,0.0021,2e-04,0.0074,"smoking","F005"
"14862","cg26667287",0.0028,7e-04,2e-04,0.0074,"smoking","F005"
"14863","cg02378847",0.0052,0.0014,2e-04,0.0075,"smoking","F005"
"14864","cg05423018",-0.0051,0.0013,2e-04,0.0075,"smoking","F005"
"14865","cg12690127",-0.0017,5e-04,2e-04,0.0075,"smoking","F005"
"14866","cg08957484",-0.007,0.0019,2e-04,0.0075,"smoking","F005"
"14867","cg18023598",0.0041,0.0011,2e-04,0.0075,"smoking","F005"
"14868","cg20087093",-0.0043,0.0011,2e-04,0.0075,"smoking","F005"
"14869","cg01602690",0.0045,0.0012,2e-04,0.0075,"smoking","F005"
"14870","cg20831648",-0.0072,0.0019,2e-04,0.0075,"smoking","F005"
"14871","cg12164282",0.0045,0.0012,2e-04,0.0075,"smoking","F005"
"14872","cg23526960",-0.0039,0.001,2e-04,0.0075,"smoking","F005"
"14873","cg14539658",0.0079,0.0021,2e-04,0.0075,"smoking","F005"
"14874","cg00054774",-0.008,0.0021,2e-04,0.0075,"smoking","F005"
"14875","cg23362032",0.0037,0.001,2e-04,0.0075,"smoking","F005"
"14876","cg13442969",-0.0061,0.0016,2e-04,0.0075,"smoking","F005"
"14877","cg16831331",0.0055,0.0015,2e-04,0.0075,"smoking","F005"
"14878","cg25453677",-0.0048,0.0013,2e-04,0.0075,"smoking","F005"
"14879","cg17696044",0.0044,0.0012,2e-04,0.0075,"smoking","F005"
"14880","cg09029902",-0.0054,0.0014,2e-04,0.0075,"smoking","F005"
"14881","cg25663823",-0.0041,0.0011,2e-04,0.0075,"smoking","F005"
"14882","cg13021857",-0.011,0.0029,2e-04,0.0075,"smoking","F005"
"14883","cg17391508",0.003,8e-04,2e-04,0.0075,"smoking","F005"
"14884","cg14428628",-0.0057,0.0015,2e-04,0.0075,"smoking","F005"
"14885","cg03294491",-0.0074,0.002,2e-04,0.0075,"smoking","F005"
"14886","cg15572436",0.0024,6e-04,2e-04,0.0075,"smoking","F005"
"14887","cg02506360",-0.0045,0.0012,2e-04,0.0075,"smoking","F005"
"14888","cg16211507",-0.0042,0.0011,2e-04,0.0075,"smoking","F005"
"14889","cg19854744",0.0023,6e-04,2e-04,0.0075,"smoking","F005"
"14890","cg18565510",0.0026,7e-04,2e-04,0.0075,"smoking","F005"
"14891","cg24550933",0.0043,0.0011,2e-04,0.0076,"smoking","F005"
"14892","cg21365903",-0.0014,4e-04,2e-04,0.0076,"smoking","F005"
"14893","cg19409133",-0.0049,0.0013,2e-04,0.0076,"smoking","F005"
"14894","cg24731635",-0.0017,5e-04,2e-04,0.0076,"smoking","F005"
"14895","cg24791666",-0.0036,0.001,2e-04,0.0076,"smoking","F005"
"14896","cg06432479",0.0016,4e-04,2e-04,0.0076,"smoking","F005"
"14897","cg14339750",-0.003,8e-04,2e-04,0.0076,"smoking","F005"
"14898","cg10851413",0.0023,6e-04,2e-04,0.0076,"smoking","F005"
"14899","cg19314992",-0.0071,0.0019,2e-04,0.0076,"smoking","F005"
"14900","cg16162970",0.0048,0.0013,2e-04,0.0076,"smoking","F005"
"14901","cg00854314",-0.0036,9e-04,2e-04,0.0076,"smoking","F005"
"14902","cg08463024",-0.007,0.0018,2e-04,0.0076,"smoking","F005"
"14903","cg00421624",0.0118,0.0031,2e-04,0.0076,"smoking","F005"
"14904","cg04929868",0.0025,7e-04,2e-04,0.0076,"smoking","F005"
"14905","cg14365126",-0.0066,0.0018,2e-04,0.0076,"smoking","F005"
"14906","cg07778029",0.0014,4e-04,2e-04,0.0076,"smoking","F005"
"14907","cg13978367",-0.0028,8e-04,2e-04,0.0076,"smoking","F005"
"14908","cg27537199",0.0075,0.002,2e-04,0.0076,"smoking","F005"
"14909","cg10974980",0.0031,8e-04,2e-04,0.0076,"smoking","F005"
"14910","cg01000422",0.0087,0.0023,2e-04,0.0076,"smoking","F005"
"14911","cg19737746",-0.003,8e-04,2e-04,0.0076,"smoking","F005"
"14912","cg22687766",0.0057,0.0015,2e-04,0.0076,"smoking","F005"
"14913","cg13300273",-0.0078,0.0021,2e-04,0.0076,"smoking","F005"
"14914","cg11084718",-0.0053,0.0014,2e-04,0.0076,"smoking","F005"
"14915","cg20643029",-0.0068,0.0018,2e-04,0.0076,"smoking","F005"
"14916","cg23663547",0.0033,9e-04,2e-04,0.0076,"smoking","F005"
"14917","cg18878437",0.0031,8e-04,2e-04,0.0076,"smoking","F005"
"14918","cg21406967",-0.005,0.0013,2e-04,0.0076,"smoking","F005"
"14919","cg14274621",-0.0056,0.0015,2e-04,0.0076,"smoking","F005"
"14920","cg15033653",0.007,0.0019,2e-04,0.0076,"smoking","F005"
"14921","cg23417743",0.0036,0.001,2e-04,0.0077,"smoking","F005"
"14922","cg12883279",-0.0064,0.0017,2e-04,0.0077,"smoking","F005"
"14923","cg02105519",0.0021,6e-04,2e-04,0.0077,"smoking","F005"
"14924","cg03337341",-0.0015,4e-04,2e-04,0.0077,"smoking","F005"
"14925","cg03922146",-0.003,8e-04,2e-04,0.0077,"smoking","F005"
"14926","cg10392172",0.0029,8e-04,2e-04,0.0077,"smoking","F005"
"14927","cg18685455",-0.008,0.0021,2e-04,0.0077,"smoking","F005"
"14928","cg07580975",0.005,0.0013,2e-04,0.0077,"smoking","F005"
"14929","cg25985643",0.0024,6e-04,2e-04,0.0077,"smoking","F005"
"14930","cg23902823",-0.0019,5e-04,2e-04,0.0077,"smoking","F005"
"14931","cg21570988",0.0073,0.0019,2e-04,0.0077,"smoking","F005"
"14932","cg13389211",-0.0032,8e-04,2e-04,0.0077,"smoking","F005"
"14933","cg09995596",-0.0033,9e-04,2e-04,0.0077,"smoking","F005"
"14934","cg16839083",0.0038,0.001,2e-04,0.0077,"smoking","F005"
"14935","cg11623339",0.0072,0.0019,2e-04,0.0077,"smoking","F005"
"14936","cg14990413",0.0053,0.0014,2e-04,0.0077,"smoking","F005"
"14937","cg15537788",-0.003,8e-04,2e-04,0.0077,"smoking","F005"
"14938","cg08330404",0.0018,5e-04,2e-04,0.0077,"smoking","F005"
"14939","cg08553327",-0.01,0.0027,2e-04,0.0077,"smoking","F005"
"14940","cg00350448",-0.0053,0.0014,2e-04,0.0077,"smoking","F005"
"14941","cg27006547",-0.0027,7e-04,2e-04,0.0077,"smoking","F005"
"14942","cg02204046",0.0021,6e-04,2e-04,0.0077,"smoking","F005"
"14943","cg27083689",0.0016,4e-04,2e-04,0.0077,"smoking","F005"
"14944","cg09890374",-0.0067,0.0018,2e-04,0.0077,"smoking","F005"
"14945","cg16606731",-0.0054,0.0014,2e-04,0.0077,"smoking","F005"
"14946","cg02950701",-0.0054,0.0014,2e-04,0.0077,"smoking","F005"
"14947","cg07798593",-0.0046,0.0012,2e-04,0.0077,"smoking","F005"
"14948","cg17278864",0.0035,9e-04,2e-04,0.0077,"smoking","F005"
"14949","cg03617683",-0.0027,7e-04,2e-04,0.0077,"smoking","F005"
"14950","cg16597391",0.0046,0.0012,2e-04,0.0077,"smoking","F005"
"14951","cg15235893",-0.0068,0.0018,2e-04,0.0077,"smoking","F005"
"14952","cg10851251",0.0038,0.001,2e-04,0.0077,"smoking","F005"
"14953","cg01701585",-0.0028,8e-04,2e-04,0.0078,"smoking","F005"
"14954","cg24620635",0.0073,0.0019,2e-04,0.0078,"smoking","F005"
"14955","cg08285289",0.0101,0.0027,2e-04,0.0078,"smoking","F005"
"14956","cg20737812",-0.0062,0.0016,2e-04,0.0078,"smoking","F005"
"14957","cg26955383",0.0069,0.0018,2e-04,0.0078,"smoking","F005"
"14958","cg17454746",-0.0066,0.0017,2e-04,0.0078,"smoking","F005"
"14959","cg03984055",0.0027,7e-04,2e-04,0.0078,"smoking","F005"
"14960","cg14995562",0.0029,8e-04,2e-04,0.0078,"smoking","F005"
"14961","cg08546707",0.0059,0.0016,2e-04,0.0078,"smoking","F005"
"14962","cg00481159",0.0058,0.0015,2e-04,0.0078,"smoking","F005"
"14963","cg21376004",-0.0029,8e-04,2e-04,0.0078,"smoking","F005"
"14964","cg12371991",-0.0075,0.002,2e-04,0.0078,"smoking","F005"
"14965","cg07289618",-0.0049,0.0013,2e-04,0.0078,"smoking","F005"
"14966","cg20959866",0.0042,0.0011,2e-04,0.0078,"smoking","F005"
"14967","cg10411272",-0.0031,8e-04,2e-04,0.0078,"smoking","F005"
"14968","cg03393238",-0.0021,6e-04,2e-04,0.0078,"smoking","F005"
"14969","cg05992368",0.0025,7e-04,2e-04,0.0078,"smoking","F005"
"14970","cg16374656",0.0048,0.0013,2e-04,0.0078,"smoking","F005"
"14971","cg17307558",-0.0067,0.0018,2e-04,0.0078,"smoking","F005"
"14972","cg04363228",0.0059,0.0016,2e-04,0.0078,"smoking","F005"
"14973","cg17098979",0.007,0.0019,2e-04,0.0078,"smoking","F005"
"14974","cg00581334",0.0034,9e-04,2e-04,0.0078,"smoking","F005"
"14975","cg09471709",-0.0021,6e-04,2e-04,0.0078,"smoking","F005"
"14976","cg27020216",0.0038,0.001,2e-04,0.0078,"smoking","F005"
"14977","cg17489908",-0.0105,0.0028,2e-04,0.0078,"smoking","F005"
"14978","cg14528979",0.0028,8e-04,2e-04,0.0078,"smoking","F005"
"14979","cg07418114",-0.0045,0.0012,2e-04,0.0078,"smoking","F005"
"14980","cg17207690",0.0045,0.0012,2e-04,0.0078,"smoking","F005"
"14981","cg03266686",0.004,0.0011,2e-04,0.0078,"smoking","F005"
"14982","cg12941931",0.0031,8e-04,2e-04,0.0078,"smoking","F005"
"14983","cg13481974",-0.0034,9e-04,2e-04,0.0078,"smoking","F005"
"14984","cg13682598",0.0048,0.0013,2e-04,0.0078,"smoking","F005"
"14985","cg13199963",-0.0047,0.0012,2e-04,0.0078,"smoking","F005"
"14986","cg13322131",-0.0036,0.001,2e-04,0.0078,"smoking","F005"
"14987","cg09889997",0.0038,0.001,2e-04,0.0078,"smoking","F005"
"14988","cg03769383",0.0029,8e-04,2e-04,0.0078,"smoking","F005"
"14989","cg13244293",-0.0053,0.0014,2e-04,0.0078,"smoking","F005"
"14990","cg01639032",-0.0014,4e-04,2e-04,0.0078,"smoking","F005"
"14991","cg27096144",0.0037,0.001,2e-04,0.0078,"smoking","F005"
"14992","cg09776718",0.0022,6e-04,2e-04,0.0078,"smoking","F005"
"14993","cg17889831",0.0044,0.0012,2e-04,0.0078,"smoking","F005"
"14994","cg03444838",-0.0058,0.0016,2e-04,0.0078,"smoking","F005"
"14995","cg14242246",-0.0072,0.0019,2e-04,0.0079,"smoking","F005"
"14996","cg27000590",0.0028,7e-04,2e-04,0.0079,"smoking","F005"
"14997","cg10061138",0.0025,7e-04,2e-04,0.0079,"smoking","F005"
"14998","cg17617182",-0.0055,0.0015,2e-04,0.0079,"smoking","F005"
"14999","cg25287482",-0.0065,0.0017,2e-04,0.0079,"smoking","F005"
"15000","cg03866600",-0.0048,0.0013,2e-04,0.0079,"smoking","F005"
"15001","cg17514431",0.0034,9e-04,2e-04,0.0079,"smoking","F005"
"15002","cg09213964",0.0028,8e-04,2e-04,0.0079,"smoking","F005"
"15003","cg05523603",-0.0081,0.0021,2e-04,0.0079,"smoking","F005"
"15004","cg06373167",-0.0076,0.002,2e-04,0.0079,"smoking","F005"
"15005","cg05422957",0.0016,4e-04,2e-04,0.0079,"smoking","F005"
"15006","cg01541846",-0.002,5e-04,2e-04,0.0079,"smoking","F005"
